x,y,u_numeric
0.131313,0.555556,-0.083397
0.141414,0.555556,-0.089823
0.151515,0.555556,-0.096249
0.161616,0.555556,-0.102675
0.171717,0.555556,-0.109100
0.181818,0.555556,-0.115523
0.191919,0.555556,-0.121942
0.202020,0.555556,-0.128358
0.212121,0.555556,-0.134767
0.222222,0.555556,-0.141170
0.232323,0.555556,-0.147563
0.242424,0.555556,-0.153944
0.252525,0.555556,-0.160313
0.262626,0.555556,-0.166665
0.272727,0.555556,-0.172999
0.282828,0.555556,-0.179311
0.292929,0.555556,-0.185598
0.303030,0.555556,-0.191858
0.313131,0.555556,-0.198085
0.323232,0.555556,-0.204277
0.333333,0.555556,-0.210429
0.343434,0.555556,-0.216537
0.353535,0.555556,-0.222596
0.363636,0.555556,-0.228600
0.373737,0.555556,-0.234545
0.383838,0.555556,-0.240425
0.393939,0.555556,-0.246233
0.404040,0.555556,-0.251964
0.414141,0.555556,-0.257610
0.424242,0.555556,-0.263166
0.434343,0.555556,-0.268622
0.444444,0.555556,-0.273973
0.454545,0.555556,-0.279209
0.464646,0.555556,-0.284323
0.474747,0.555556,-0.289305
0.484848,0.555556,-0.294147
0.494949,0.555556,-0.298838
0.505051,0.555556,-0.303369
0.515152,0.555556,-0.307730
0.525253,0.555556,-0.311910
0.535354,0.555556,-0.315898
0.545455,0.555556,-0.319681
0.555556,0.555556,-0.323249
0.565657,0.555556,-0.326589
0.575758,0.555556,-0.329688
0.585859,0.555556,-0.332533
0.595960,0.555556,-0.335110
0.606061,0.555556,-0.337405
0.616162,0.555556,-0.339404
0.626263,0.555556,-0.341091
0.636364,0.555556,-0.342451
0.646465,0.555556,-0.343467
0.656566,0.555556,-0.344124
0.666667,0.555556,-0.344405
0.676768,0.555556,-0.344292
0.686869,0.555556,-0.343767
0.696970,0.555556,-0.342811
0.707071,0.555556,-0.341407
0.717172,0.555556,-0.339533
0.727273,0.555556,-0.337172
0.737374,0.555556,-0.334301
0.747475,0.555556,-0.330900
0.757576,0.555556,-0.326947
0.767677,0.555556,-0.322420
0.777778,0.555556,-0.317297
0.787879,0.555556,-0.311554
0.797980,0.555556,-0.305167
0.808081,0.555556,-0.298112
0.818182,0.555556,-0.290364
0.828283,0.555556,-0.281898
0.838384,0.555556,-0.272686
0.848485,0.555556,-0.262703
0.858586,0.555556,-0.251920
0.868687,0.555556,-0.240310
0.878788,0.555556,-0.227843
0.888889,0.555556,-0.214491
0.898990,0.555556,-0.200223
0.909091,0.555556,-0.185007
0.919192,0.555556,-0.168814
0.929293,0.555556,-0.151609
0.939394,0.555556,-0.133361
0.949495,0.555556,-0.114035
0.959596,0.555556,-0.093597
0.969697,0.555556,-0.072011
0.979798,0.555556,-0.049241
0.989899,0.555556,-0.025250
1.000000,0.555556,0.000000
0.000000,0.565657,0.000000
0.010101,0.565657,-0.006489
0.020202,0.565657,-0.012978
0.030303,0.565657,-0.019468
0.040404,0.565657,-0.025958
0.050505,0.565657,-0.032450
0.060606,0.565657,-0.038943
0.070707,0.565657,-0.045438
0.080808,0.565657,-0.051934
0.090909,0.565657,-0.058432
0.101010,0.565657,-0.064931
0.111111,0.565657,-0.071432
0.121212,0.565657,-0.077935
0.131313,0.565657,-0.084438
0.141414,0.565657,-0.090942
0.151515,0.565657,-0.097445
0.161616,0.565657,-0.103948
0.171717,0.565657,-0.110450
0.181818,0.565657,-0.116949
0.191919,0.565657,-0.123444
0.202020,0.565657,-0.129934
0.212121,0.565657,-0.136418
0.222222,0.565657,-0.142894
0.232323,0.565657,-0.149359
0.242424,0.565657,-0.155812
0.252525,0.565657,-0.162252
0.262626,0.565657,-0.168674
0.272727,0.565657,-0.175076
0.282828,0.565657,-0.181456
0.292929,0.565657,-0.187811
0.303030,0.565657,-0.194135
0.313131,0.565657,-0.200427
0.323232,0.565657,-0.206683
0.333333,0.565657,-0.212896
0.343434,0.565657,-0.219064
0.353535,0.565657,-0.225182
0.363636,0.565657,-0.231244
0.373737,0.565657,-0.237244
0.383838,0.565657,-0.243178
0.393939,0.565657,-0.249038
0.404040,0.565657,-0.254820
0.414141,0.565657,-0.260515
0.424242,0.565657,-0.266117
0.434343,0.565657,-0.271618
0.444444,0.565657,-0.277011
0.454545,0.565657,-0.282287
0.464646,0.565657,-0.287439
0.474747,0.565657,-0.292456
0.484848,0.565657,-0.297331
0.494949,0.565657,-0.302053
0.505051,0.565657,-0.306612
0.515152,0.565657,-0.310998
0.525253,0.565657,-0.315200
0.535354,0.565657,-0.319207
0.545455,0.565657,-0.323008
0.555556,0.565657,-0.326589
0.565657,0.565657,-0.329940
0.575758,0.565657,-0.333046
0.585859,0.565657,-0.335895
0.595960,0.565657,-0.338472
0.606061,0.565657,-0.340765
0.616162,0.565657,-0.342757
0.626263,0.565657,-0.344434
0.636364,0.565657,-0.345780
0.646465,0.565657,-0.346779
0.656566,0.565657,-0.347415
0.666667,0.565657,-0.347670
0.676768,0.565657,-0.347527
0.686869,0.565657,-0.346969
0.696970,0.565657,-0.345976
0.707071,0.565657,-0.344530
0.717172,0.565657,-0.342611
0.727273,0.565657,-0.340199
0.737374,0.565657,-0.337274
0.747475,0.565657,-0.333814
0.757576,0.565657,-0.329798
0.767677,0.565657,-0.325204
0.777778,0.565657,-0.320008
0.787879,0.565657,-0.314189
0.797980,0.565657,-0.307721
0.808081,0.565657,-0.300580
0.818182,0.565657,-0.292742
0.828283,0.565657,-0.284181
0.838384,0.565657,-0.274870
0.848485,0.565657,-0.264782
0.858586,0.565657,-0.253891
0.868687,0.565657,-0.242167
0.878788,0.565657,-0.229583
0.888889,0.565657,-0.216109
0.898990,0.565657,-0.201714
0.909091,0.565657,-0.186368
0.919192,0.565657,-0.170039
0.929293,0.565657,-0.152695
0.939394,0.565657,-0.134303
0.949495,0.565657,-0.114830
0.959596,0.565657,-0.094240
0.969697,0.565657,-0.072499
0.979798,0.565657,-0.049570
0.989899,0.565657,-0.025416
1.000000,0.565657,0.000000
0.000000,0.575758,0.000000
0.010101,0.575758,-0.006565
0.020202,0.575758,-0.013131
0.030303,0.575758,-0.019697
0.040404,0.575758,-0.026264
0.050505,0.575758,-0.032832
0.060606,0.575758,-0.039401
0.070707,0.575758,-0.045972
0.080808,0.575758,-0.052544
0.090909,0.575758,-0.059117
0.101010,0.575758,-0.065692
0.111111,0.575758,-0.072268
0.121212,0.575758,-0.078844
0.131313,0.575758,-0.085422
0.141414,0.575758,-0.091999
0.151515,0.575758,-0.098576
0.161616,0.575758,-0.105152
0.171717,0.575758,-0.111725
0.181818,0.575758,-0.118296
0.191919,0.575758,-0.124862
0.202020,0.575758,-0.131422
0.212121,0.575758,-0.137976
0.222222,0.575758,-0.144520
0.232323,0.575758,-0.151053
0.242424,0.575758,-0.157574
0.252525,0.575758,-0.164079
0.262626,0.575758,-0.170567
0.272727,0.575758,-0.177034
0.282828,0.575758,-0.183477
0.292929,0.575758,-0.189893
0.303030,0.575758,-0.196279
0.313131,0.575758,-0.202631
0.323232,0.575758,-0.208944
0.333333,0.575758,-0.215215
0.343434,0.575758,-0.221439
0.353535,0.575758,-0.227611
0.363636,0.575758,-0.233725
0.373737,0.575758,-0.239777
0.383838,0.575758,-0.245760
0.393939,0.575758,-0.251668
0.404040,0.575758,-0.257495
0.414141,0.575758,-0.263234
0.424242,0.575758,-0.268878
0.434343,0.575758,-0.274420
0.444444,0.575758,-0.279851
0.454545,0.575758,-0.285163
0.464646,0.575758,-0.290348
0.474747,0.575758,-0.295397
0.484848,0.575758,-0.300300
0.494949,0.575758,-0.305049
0.505051,0.575758,-0.309632
0.515152,0.575758,-0.314039
0.525253,0.575758,-0.318260
0.535354,0.575758,-0.322283
0.545455,0.575758,-0.326097
0.555556,0.575758,-0.329688
0.565657,0.575758,-0.333046
0.575758,0.575758,-0.336156
0.585859,0.575758,-0.339006
0.595960,0.575758,-0.341582
0.606061,0.575758,-0.343869
0.616162,0.575758,-0.345852
0.626263,0.575758,-0.347517
0.636364,0.575758,-0.348847
0.646465,0.575758,-0.349827
0.656566,0.575758,-0.350440
0.666667,0.575758,-0.350670
0.676768,0.575758,-0.350497
0.686869,0.575758,-0.349905
0.696970,0.575758,-0.348875
0.707071,0.575758,-0.347387
0.717172,0.575758,-0.345423
0.727273,0.575758,-0.342962
0.737374,0.575758,-0.339984
0.747475,0.575758,-0.336467
0.757576,0.575758,-0.332390
0.767677,0.575758,-0.327731
0.777778,0.575758,-0.322467
0.787879,0.575758,-0.316574
0.797980,0.575758,-0.310030
0.808081,0.575758,-0.302808
0.818182,0.575758,-0.294885
0.828283,0.575758,-0.286235
0.838384,0.575758,-0.276831
0.848485,0.575758,-0.266647
0.858586,0.575758,-0.255655
0.868687,0.575758,-0.243827
0.878788,0.575758,-0.231135
0.888889,0.575758,-0.217549
0.898990,0.575758,-0.203039
0.909091,0.575758,-0.187574
0.919192,0.575758,-0.171123
0.929293,0.575758,-0.153654
0.939394,0.575758,-0.135133
0.949495,0.575758,-0.115528
0.959596,0.575758,-0.094804
0.969697,0.575758,-0.072925
0.979798,0.575758,-0.049856
0.989899,0.575758,-0.025560
1.000000,0.575758,0.000000
0.000000,0.585859,0.000000
0.010101,0.585859,-0.006637
0.020202,0.585859,-0.013275
0.030303,0.585859,-0.019913
0.040404,0.585859,-0.026552
0.050505,0.585859,-0.033191
0.060606,0.585859,-0.039832
0.070707,0.585859,-0.046474
0.080808,0.585859,-0.053116
0.090909,0.585859,-0.059761
0.101010,0.585859,-0.066406
0.111111,0.585859,-0.073052
0.121212,0.585859,-0.079698
0.131313,0.585859,-0.086345
0.141414,0.585859,-0.092991
0.151515,0.585859,-0.099636
0.161616,0.585859,-0.106280
0.171717,0.585859,-0.112921
0.181818,0.585859,-0.119558
0.191919,0.585859,-0.126190
0.202020,0.585859,-0.132816
0.212121,0.585859,-0.139434
0.222222,0.585859,-0.146043
0.232323,0.585859,-0.152639
0.242424,0.585859,-0.159222
0.252525,0.585859,-0.165789
0.262626,0.585859,-0.172337
0.272727,0.585859,-0.178863
0.282828,0.585859,-0.185364
0.292929,0.585859,-0.191838
0.303030,0.585859,-0.198280
0.313131,0.585859,-0.204686
0.323232,0.585859,-0.211053
0.333333,0.585859,-0.217377
0.343434,0.585859,-0.223651
0.353535,0.585859,-0.229872
0.363636,0.585859,-0.236034
0.373737,0.585859,-0.242132
0.383838,0.585859,-0.248160
0.393939,0.585859,-0.254111
0.404040,0.585859,-0.259979
0.414141,0.585859,-0.265758
0.424242,0.585859,-0.271439
0.434343,0.585859,-0.277016
0.444444,0.585859,-0.282481
0.454545,0.585859,-0.287824
0.464646,0.585859,-0.293038
0.474747,0.585859,-0.298114
0.484848,0.585859,-0.303042
0.494949,0.585859,-0.307813
0.505051,0.585859,-0.312416
0.515152,0.585859,-0.316841
0.525253,0.585859,-0.321077
0.535354,0.585859,-0.325112
0.545455,0.585859,-0.328935
0.555556,0.585859,-0.332533
0.565657,0.585859,-0.335895
0.575758,0.585859,-0.339006
0.585859,0.585859,-0.341854
0.595960,0.585859,-0.344425
0.606061,0.585859,-0.346704
0.616162,0.585859,-0.348676
0.626263,0.585859,-0.350327
0.636364,0.585859,-0.351640
0.646465,0.585859,-0.352599
0.656566,0.585859,-0.353188
0.666667,0.585859,-0.353390
0.676768,0.585859,-0.353187
0.686869,0.585859,-0.352561
0.696970,0.585859,-0.351493
0.707071,0.585859,-0.349965
0.717172,0.585859,-0.347957
0.727273,0.585859,-0.345448
0.737374,0.585859,-0.342418
0.747475,0.585859,-0.338846
0.757576,0.585859,-0.334711
0.767677,0.585859,-0.329990
0.777778,0.585859,-0.324660
0.787879,0.585859,-0.318699
0.797980,0.585859,-0.312082
0.808081,0.585859,-0.304785
0.818182,0.585859,-0.296783
0.828283,0.585859,-0.288050
0.838384,0.585859,-0.278561
0.848485,0.585859,-0.268288
0.858586,0.585859,-0.257204
0.868687,0.585859,-0.245281
0.878788,0.585859,-0.232491
0.888889,0.585859,-0.218804
0.898990,0.585859,-0.204191
0.909091,0.585859,-0.188620
0.919192,0.585859,-0.172060
0.929293,0.585859,-0.154480
0.939394,0.585859,-0.135847
0.949495,0.585859,-0.116126
0.959596,0.585859,-0.095285
0.969697,0.585859,-0.073288
0.979798,0.585859,-0.050099
0.989899,0.585859,-0.025682
1.000000,0.585859,0.000000
0.000000,0.595960,0.000000
0.010101,0.595960,-0.006704
0.020202,0.595960,-0.013409
0.030303,0.595960,-0.020114
0.040404,0.595960,-0.026819
0.050505,0.595960,-0.033525
0.060606,0.595960,-0.040232
0.070707,0.595960,-0.046940
0.080808,0.595960,-0.053649
0.090909,0.595960,-0.060359
0.101010,0.595960,-0.067070
0.111111,0.595960,-0.073781
0.121212,0.595960,-0.080492
0.131313,0.595960,-0.087203
0.141414,0.595960,-0.093913
0.151515,0.595960,-0.100622
0.161616,0.595960,-0.107328
0.171717,0.595960,-0.114032
0.181818,0.595960,-0.120731
0.191919,0.595960,-0.127424
0.202020,0.595960,-0.134110
0.212121,0.595960,-0.140788
0.222222,0.595960,-0.147455
0.232323,0.595960,-0.154110
0.242424,0.595960,-0.160749
0.252525,0.595960,-0.167372
0.262626,0.595960,-0.173975
0.272727,0.595960,-0.180556
0.282828,0.595960,-0.187111
0.292929,0.595960,-0.193636
0.303030,0.595960,-0.200129
0.313131,0.595960,-0.206585
0.323232,0.595960,-0.213001
0.333333,0.595960,-0.219371
0.343434,0.595960,-0.225691
0.353535,0.595960,-0.231956
0.363636,0.595960,-0.238161
0.373737,0.595960,-0.244300
0.383838,0.595960,-0.250368
0.393939,0.595960,-0.256357
0.404040,0.595960,-0.262261
0.414141,0.595960,-0.268074
0.424242,0.595960,-0.273788
0.434343,0.595960,-0.279396
0.444444,0.595960,-0.284889
0.454545,0.595960,-0.290259
0.464646,0.595960,-0.295498
0.474747,0.595960,-0.300596
0.484848,0.595960,-0.305545
0.494949,0.595960,-0.310333
0.505051,0.595960,-0.314952
0.515152,0.595960,-0.319390
0.525253,0.595960,-0.323636
0.535354,0.595960,-0.327680
0.545455,0.595960,-0.331509
0.555556,0.595960,-0.335110
0.565657,0.595960,-0.338472
0.575758,0.595960,-0.341582
0.585859,0.595960,-0.344425
0.595960,0.595960,-0.346988
0.606061,0.595960,-0.349256
0.616162,0.595960,-0.351215
0.626263,0.595960,-0.352849
0.636364,0.595960,-0.354143
0.646465,0.595960,-0.355080
0.656566,0.595960,-0.355645
0.666667,0.595960,-0.355818
0.676768,0.595960,-0.355584
0.686869,0.595960,-0.354923
0.696970,0.595960,-0.353818
0.707071,0.595960,-0.352250
0.717172,0.595960,-0.350198
0.727273,0.595960,-0.347642
0.737374,0.595960,-0.344563
0.747475,0.595960,-0.340939
0.757576,0.595960,-0.336748
0.767677,0.595960,-0.331968
0.777778,0.595960,-0.326577
0.787879,0.595960,-0.320551
0.797980,0.595960,-0.313866
0.808081,0.595960,-0.306499
0.818182,0.595960,-0.298424
0.828283,0.595960,-0.289616
0.838384,0.595960,-0.280049
0.848485,0.595960,-0.269695
0.858586,0.595960,-0.258528
0.868687,0.595960,-0.246521
0.878788,0.595960,-0.233643
0.888889,0.595960,-0.219867
0.898990,0.595960,-0.205162
0.909091,0.595960,-0.189499
0.919192,0.595960,-0.172845
0.929293,0.595960,-0.155169
0.939394,0.595960,-0.136439
0.949495,0.595960,-0.116621
0.959596,0.595960,-0.095681
0.969697,0.595960,-0.073585
0.979798,0.595960,-0.050297
0.989899,0.595960,-0.025781
1.000000,0.595960,0.000000
0.000000,0.606061,0.000000
0.010101,0.606061,-0.006766
0.020202,0.606061,-0.013532
0.030303,0.606061,-0.020299
0.040404,0.606061,-0.027066
0.050505,0.606061,-0.033833
0.060606,0.606061,-0.040601
0.070707,0.606061,-0.047370
0.080808,0.606061,-0.054140
0.090909,0.606061,-0.060910
0.101010,0.606061,-0.067681
0.111111,0.606061,-0.074452
0.121212,0.606061,-0.081223
0.131313,0.606061,-0.087993
0.141414,0.606061,-0.094761
0.151515,0.606061,-0.101528
0.161616,0.606061,-0.108292
0.171717,0.606061,-0.115052
0.181818,0.606061,-0.121807
0.191919,0.606061,-0.128556
0.202020,0.606061,-0.135297
0.212121,0.606061,-0.142029
0.222222,0.606061,-0.148750
0.232323,0.606061,-0.155457
0.242424,0.606061,-0.162149
0.252525,0.606061,-0.168822
0.262626,0.606061,-0.175475
0.272727,0.606061,-0.182104
0.282828,0.606061,-0.188707
0.292929,0.606061,-0.195279
0.303030,0.606061,-0.201817
0.313131,0.606061,-0.208318
0.323232,0.606061,-0.214776
0.333333,0.606061,-0.221188
0.343434,0.606061,-0.227549
0.353535,0.606061,-0.233853
0.363636,0.606061,-0.240095
0.373737,0.606061,-0.246270
0.383838,0.606061,-0.252372
0.393939,0.606061,-0.258394
0.404040,0.606061,-0.264329
0.414141,0.606061,-0.270171
0.424242,0.606061,-0.275913
0.434343,0.606061,-0.281546
0.444444,0.606061,-0.287062
0.454545,0.606061,-0.292454
0.464646,0.606061,-0.297713
0.474747,0.606061,-0.302829
0.484848,0.606061,-0.307793
0.494949,0.606061,-0.312595
0.505051,0.606061,-0.317225
0.515152,0.606061,-0.321672
0.525253,0.606061,-0.325925
0.535354,0.606061,-0.329973
0.545455,0.606061,-0.333804
0.555556,0.606061,-0.337405
0.565657,0.606061,-0.340765
0.575758,0.606061,-0.343869
0.585859,0.606061,-0.346704
0.595960,0.606061,-0.349256
0.606061,0.606061,-0.351511
0.616162,0.606061,-0.353455
0.626263,0.606061,-0.355070
0.636364,0.606061,-0.356343
0.646465,0.606061,-0.357257
0.656566,0.606061,-0.357795
0.666667,0.606061,-0.357939
0.676768,0.606061,-0.357673
0.686869,0.606061,-0.356978
0.696970,0.606061,-0.355836
0.707071,0.606061,-0.354228
0.717172,0.606061,-0.352133
0.727273,0.606061,-0.349533
0.737374,0.606061,-0.346406
0.747475,0.606061,-0.342731
0.757576,0.606061,-0.338488
0.767677,0.606061,-0.333653
0.777778,0.606061,-0.328204
0.787879,0.606061,-0.322118
0.797980,0.606061,-0.315372
0.808081,0.606061,-0.307940
0.818182,0.606061,-0.299799
0.828283,0.606061,-0.290922
0.838384,0.606061,-0.281285
0.848485,0.606061,-0.270859
0.858586,0.606061,-0.259619
0.868687,0.606061,-0.247537
0.878788,0.606061,-0.234583
0.888889,0.606061,-0.220730
0.898990,0.606061,-0.205947
0.909091,0.606061,-0.190204
0.919192,0.606061,-0.173471
0.929293,0.606061,-0.155715
0.939394,0.606061,-0.136905
0.949495,0.606061,-0.117007
0.959596,0.606061,-0.095988
0.969697,0.606061,-0.073814
0.979798,0.606061,-0.050448
0.989899,0.606061,-0.025856
1.000000,0.606061,0.000000
0.000000,0.616162,0.000000
0.010101,0.616162,-0.006822
0.020202,0.616162,-0.013644
0.030303,0.616162,-0.020467
0.040404,0.616162,-0.027290
0.050505,0.616162,-0.034113
0.060606,0.616162,-0.040937
0.070707,0.616162,-0.047761
0.080808,0.616162,-0.054586
0.090909,0.616162,-0.061411
0.101010,0.616162,-0.068236
0.111111,0.616162,-0.075061
0.121212,0.616162,-0.081886
0.131313,0.616162,-0.088709
0.141414,0.616162,-0.095531
0.151515,0.616162,-0.102350
0.161616,0.616162,-0.109165
0.171717,0.616162,-0.115977
0.181818,0.616162,-0.122783
0.191919,0.616162,-0.129581
0.202020,0.616162,-0.136372
0.212121,0.616162,-0.143152
0.222222,0.616162,-0.149920
0.232323,0.616162,-0.156674
0.242424,0.616162,-0.163412
0.252525,0.616162,-0.170131
0.262626,0.616162,-0.176828
0.272727,0.616162,-0.183500
0.282828,0.616162,-0.190144
0.292929,0.616162,-0.196757
0.303030,0.616162,-0.203335
0.313131,0.616162,-0.209874
0.323232,0.616162,-0.216370
0.333333,0.616162,-0.222818
0.343434,0.616162,-0.229213
0.353535,0.616162,-0.235550
0.363636,0.616162,-0.241825
0.373737,0.616162,-0.248030
0.383838,0.616162,-0.254160
0.393939,0.616162,-0.260209
0.404040,0.616162,-0.266170
0.414141,0.616162,-0.272036
0.424242,0.616162,-0.277800
0.434343,0.616162,-0.283453
0.444444,0.616162,-0.288989
0.454545,0.616162,-0.294398
0.464646,0.616162,-0.299671
0.474747,0.616162,-0.304800
0.484848,0.616162,-0.309775
0.494949,0.616162,-0.314586
0.505051,0.616162,-0.319222
0.515152,0.616162,-0.323674
0.525253,0.616162,-0.327930
0.535354,0.616162,-0.331978
0.545455,0.616162,-0.335807
0.555556,0.616162,-0.339404
0.565657,0.616162,-0.342757
0.575758,0.616162,-0.345852
0.585859,0.616162,-0.348676
0.595960,0.616162,-0.351215
0.606061,0.616162,-0.353455
0.616162,0.616162,-0.355380
0.626263,0.616162,-0.356975
0.636364,0.616162,-0.358225
0.646465,0.616162,-0.359114
0.656566,0.616162,-0.359624
0.666667,0.616162,-0.359739
0.676768,0.616162,-0.359440
0.686869,0.616162,-0.358711
0.696970,0.616162,-0.357532
0.707071,0.616162,-0.355884
0.717172,0.616162,-0.353749
0.727273,0.616162,-0.351105
0.737374,0.616162,-0.347932
0.747475,0.616162,-0.344210
0.757576,0.616162,-0.339917
0.767677,0.616162,-0.335031
0.777778,0.616162,-0.329529
0.787879,0.616162,-0.323388
0.797980,0.616162,-0.316585
0.808081,0.616162,-0.309096
0.818182,0.616162,-0.300895
0.828283,0.616162,-0.291958
0.838384,0.616162,-0.282258
0.848485,0.616162,-0.271771
0.858586,0.616162,-0.260467
0.868687,0.616162,-0.248320
0.878788,0.616162,-0.235302
0.888889,0.616162,-0.221384
0.898990,0.616162,-0.206536
0.909091,0.616162,-0.190729
0.919192,0.616162,-0.173932
0.929293,0.616162,-0.156113
0.939394,0.616162,-0.137241
0.949495,0.616162,-0.117282
0.959596,0.616162,-0.096204
0.969697,0.616162,-0.073972
0.979798,0.616162,-0.050551
0.989899,0.616162,-0.025906
1.000000,0.616162,0.000000
0.000000,0.626263,0.000000
0.010101,0.626263,-0.006872
0.020202,0.626263,-0.013745
0.030303,0.626263,-0.020617
0.040404,0.626263,-0.027490
0.050505,0.626263,-0.034363
0.060606,0.626263,-0.041236
0.070707,0.626263,-0.048110
0.080808,0.626263,-0.054984
0.090909,0.626263,-0.061858
0.101010,0.626263,-0.068732
0.111111,0.626263,-0.075605
0.121212,0.626263,-0.082477
0.131313,0.626263,-0.089348
0.141414,0.626263,-0.096216
0.151515,0.626263,-0.103082
0.161616,0.626263,-0.109943
0.171717,0.626263,-0.116800
0.181818,0.626263,-0.123650
0.191919,0.626263,-0.130493
0.202020,0.626263,-0.137326
0.212121,0.626263,-0.144149
0.222222,0.626263,-0.150959
0.232323,0.626263,-0.157754
0.242424,0.626263,-0.164531
0.252525,0.626263,-0.171289
0.262626,0.626263,-0.178024
0.272727,0.626263,-0.184733
0.282828,0.626263,-0.191413
0.292929,0.626263,-0.198061
0.303030,0.626263,-0.204673
0.313131,0.626263,-0.211245
0.323232,0.626263,-0.217772
0.333333,0.626263,-0.224249
0.343434,0.626263,-0.230673
0.353535,0.626263,-0.237038
0.363636,0.626263,-0.243338
0.373737,0.626263,-0.249568
0.383838,0.626263,-0.255721
0.393939,0.626263,-0.261792
0.404040,0.626263,-0.267773
0.414141,0.626263,-0.273657
0.424242,0.626263,-0.279437
0.434343,0.626263,-0.285106
0.444444,0.626263,-0.290654
0.454545,0.626263,-0.296075
0.464646,0.626263,-0.301358
0.474747,0.626263,-0.306494
0.484848,0.626263,-0.311475
0.494949,0.626263,-0.316290
0.505051,0.626263,-0.320929
0.515152,0.626263,-0.325381
0.525253,0.626263,-0.329634
0.535354,0.626263,-0.333679
0.545455,0.626263,-0.337502
0.555556,0.626263,-0.341091
0.565657,0.626263,-0.344434
0.575758,0.626263,-0.347517
0.585859,0.626263,-0.350327
0.595960,0.626263,-0.352849
0.606061,0.626263,-0.355070
0.616162,0.626263,-0.356975
0.626263,0.626263,-0.358548
0.636364,0.626263,-0.359774
0.646465,0.626263,-0.360635
0.656566,0.626263,-0.361117
0.666667,0.626263,-0.361201
0.676768,0.626263,-0.360870
0.686869,0.626263,-0.360107
0.696970,0.626263,-0.358891
0.707071,0.626263,-0.357206
0.717172,0.626263,-0.355030
0.727273,0.626263,-0.352345
0.737374,0.626263,-0.349129
0.747475,0.626263,-0.345362
0.757576,0.626263,-0.341023
0.767677,0.626263,-0.336090
0.777778,0.626263,-0.330539
0.787879,0.626263,-0.324349
0.797980,0.626263,-0.317495
0.808081,0.626263,-0.309954
0.818182,0.626263,-0.301701
0.828283,0.626263,-0.292712
0.838384,0.626263,-0.282959
0.848485,0.626263,-0.272418
0.858586,0.626263,-0.261062
0.868687,0.626263,-0.248862
0.878788,0.626263,-0.235792
0.888889,0.626263,-0.221822
0.898990,0.626263,-0.206924
0.909091,0.626263,-0.191068
0.919192,0.626263,-0.174222
0.929293,0.626263,-0.156357
0.939394,0.626263,-0.137441
0.949495,0.626263,-0.117441
0.959596,0.626263,-0.096324
0.969697,0.626263,-0.074056
0.979798,0.626263,-0.050603
0.989899,0.626263,-0.025930
1.000000,0.626263,0.000000
0.000000,0.636364,0.000000
0.010101,0.636364,-0.006916
0.020202,0.636364,-0.013832
0.030303,0.636364,-0.020748
0.040404,0.636364,-0.027665
0.050505,0.636364,-0.034581
0.060606,0.636364,-0.041498
0.070707,0.636364,-0.048415
0.080808,0.636364,-0.055332
0.090909,0.636364,-0.062248
0.101010,0.636364,-0.069164
0.111111,0.636364,-0.076079
0.121212,0.636364,-0.082993
0.131313,0.636364,-0.089905
0.141414,0.636364,-0.096813
0.151515,0.636364,-0.103719
0.161616,0.636364,-0.110620
0.171717,0.636364,-0.117515
0.181818,0.636364,-0.124404
0.191919,0.636364,-0.131284
0.202020,0.636364,-0.138154
0.212121,0.636364,-0.145013
0.222222,0.636364,-0.151858
0.232323,0.636364,-0.158687
0.242424,0.636364,-0.165498
0.252525,0.636364,-0.172288
0.262626,0.636364,-0.179055
0.272727,0.636364,-0.185795
0.282828,0.636364,-0.192505
0.292929,0.636364,-0.199181
0.303030,0.636364,-0.205820
0.313131,0.636364,-0.212418
0.323232,0.636364,-0.218970
0.333333,0.636364,-0.225472
0.343434,0.636364,-0.231918
0.353535,0.636364,-0.238304
0.363636,0.636364,-0.244624
0.373737,0.636364,-0.250872
0.383838,0.636364,-0.257043
0.393939,0.636364,-0.263129
0.404040,0.636364,-0.269124
0.414141,0.636364,-0.275020
0.424242,0.636364,-0.280811
0.434343,0.636364,-0.286489
0.444444,0.636364,-0.292045
0.454545,0.636364,-0.297472
0.464646,0.636364,-0.302759
0.474747,0.636364,-0.307898
0.484848,0.636364,-0.312880
0.494949,0.636364,-0.317694
0.505051,0.636364,-0.322330
0.515152,0.636364,-0.326777
0.525253,0.636364,-0.331024
0.535354,0.636364,-0.335060
0.545455,0.636364,-0.338873
0.555556,0.636364,-0.342451
0.565657,0.636364,-0.345780
0.575758,0.636364,-0.348847
0.585859,0.636364,-0.351640
0.595960,0.636364,-0.354143
0.606061,0.636364,-0.356343
0.616162,0.636364,-0.358225
0.626263,0.636364,-0.359774
0.636364,0.636364,-0.360973
0.646465,0.636364,-0.361807
0.656566,0.636364,-0.362259
0.666667,0.636364,-0.362311
0.676768,0.636364,-0.361948
0.686869,0.636364,-0.361150
0.696970,0.636364,-0.359899
0.707071,0.636364,-0.358176
0.717172,0.636364,-0.355962
0.727273,0.636364,-0.353238
0.737374,0.636364,-0.349982
0.747475,0.636364,-0.346173
0.757576,0.636364,-0.341792
0.767677,0.636364,-0.336815
0.777778,0.636364,-0.331221
0.787879,0.636364,-0.324987
0.797980,0.636364,-0.318089
0.808081,0.636364,-0.310503
0.818182,0.636364,-0.302206
0.828283,0.636364,-0.293172
0.838384,0.636364,-0.283376
0.848485,0.636364,-0.272792
0.858586,0.636364,-0.261394
0.868687,0.636364,-0.249153
0.878788,0.636364,-0.236044
