x,y,error
0.626263,0.464646,-1.093416
0.636364,0.464646,-1.103732
0.646465,0.464646,-1.113573
0.656566,0.464646,-1.122923
0.666667,0.464646,-1.131764
0.676768,0.464646,-1.140079
0.686869,0.464646,-1.147847
0.696970,0.464646,-1.155052
0.707071,0.464646,-1.161673
0.717172,0.464646,-1.167691
0.727273,0.464646,-1.173085
0.737374,0.464646,-1.177835
0.747475,0.464646,-1.181919
0.757576,0.464646,-1.185315
0.767677,0.464646,-1.188001
0.777778,0.464646,-1.189955
0.787879,0.464646,-1.191152
0.797980,0.464646,-1.191570
0.808081,0.464646,-1.191182
0.818182,0.464646,-1.189965
0.828283,0.464646,-1.187893
0.838384,0.464646,-1.184939
0.848485,0.464646,-1.181076
0.858586,0.464646,-1.176278
0.868687,0.464646,-1.170516
0.878788,0.464646,-1.163760
0.888889,0.464646,-1.155983
0.898990,0.464646,-1.147153
0.909091,0.464646,-1.137240
0.919192,0.464646,-1.126212
0.929293,0.464646,-1.114038
0.939394,0.464646,-1.100683
0.949495,0.464646,-1.086116
0.959596,0.464646,-1.070300
0.969697,0.464646,-1.053201
0.979798,0.464646,-1.034782
0.989899,0.464646,-1.015008
1.000000,0.464646,-0.993838
0.000000,0.474747,0.000000
0.010101,0.474747,-0.020701
0.020202,0.474747,-0.041399
0.030303,0.474747,-0.062091
0.040404,0.474747,-0.082774
0.050505,0.474747,-0.103446
0.060606,0.474747,-0.124103
0.070707,0.474747,-0.144742
0.080808,0.474747,-0.165361
0.090909,0.474747,-0.185956
0.101010,0.474747,-0.206524
0.111111,0.474747,-0.227062
0.121212,0.474747,-0.247566
0.131313,0.474747,-0.268033
0.141414,0.474747,-0.288460
0.151515,0.474747,-0.308842
0.161616,0.474747,-0.329177
0.171717,0.474747,-0.349461
0.181818,0.474747,-0.369688
0.191919,0.474747,-0.389857
0.202020,0.474747,-0.409961
0.212121,0.474747,-0.429997
0.222222,0.474747,-0.449960
0.232323,0.474747,-0.469846
0.242424,0.474747,-0.489650
0.252525,0.474747,-0.509366
0.262626,0.474747,-0.528990
0.272727,0.474747,-0.548515
0.282828,0.474747,-0.567938
0.292929,0.474747,-0.587251
0.303030,0.474747,-0.606449
0.313131,0.474747,-0.625525
0.323232,0.474747,-0.644473
0.333333,0.474747,-0.663287
0.343434,0.474747,-0.681959
0.353535,0.474747,-0.700483
0.363636,0.474747,-0.718850
0.373737,0.474747,-0.737054
0.383838,0.474747,-0.755085
0.393939,0.474747,-0.772938
0.404040,0.474747,-0.790601
0.414141,0.474747,-0.808068
0.424242,0.474747,-0.825328
0.434343,0.474747,-0.842373
0.444444,0.474747,-0.859193
0.454545,0.474747,-0.875778
0.464646,0.474747,-0.892118
0.474747,0.474747,-0.908202
0.484848,0.474747,-0.924019
0.494949,0.474747,-0.939558
0.505051,0.474747,-0.954808
0.515152,0.474747,-0.969756
0.525253,0.474747,-0.984391
0.535354,0.474747,-0.998699
0.545455,0.474747,-1.012668
0.555556,0.474747,-1.026285
0.565657,0.474747,-1.039535
0.575758,0.474747,-1.052404
0.585859,0.474747,-1.064879
0.595960,0.474747,-1.076945
0.606061,0.474747,-1.088585
0.616162,0.474747,-1.099785
0.626263,0.474747,-1.110528
0.636364,0.474747,-1.120797
0.646465,0.474747,-1.130577
0.656566,0.474747,-1.139849
0.666667,0.474747,-1.148596
0.676768,0.474747,-1.156800
0.686869,0.474747,-1.164441
0.696970,0.474747,-1.171501
0.707071,0.474747,-1.177961
0.717172,0.474747,-1.183799
0.727273,0.474747,-1.188996
0.737374,0.474747,-1.193530
0.747475,0.474747,-1.197380
0.757576,0.474747,-1.200524
0.767677,0.474747,-1.202940
0.777778,0.474747,-1.204603
0.787879,0.474747,-1.205491
0.797980,0.474747,-1.205580
0.808081,0.474747,-1.204844
0.818182,0.474747,-1.203259
0.828283,0.474747,-1.200798
0.838384,0.474747,-1.197434
0.848485,0.474747,-1.193142
0.858586,0.474747,-1.187893
0.868687,0.474747,-1.181659
0.878788,0.474747,-1.174411
0.888889,0.474747,-1.166120
0.898990,0.474747,-1.156754
0.909091,0.474747,-1.146283
0.919192,0.474747,-1.134676
0.929293,0.474747,-1.121900
0.939394,0.474747,-1.107922
0.949495,0.474747,-1.092708
0.959596,0.474747,-1.076223
0.969697,0.474747,-1.058432
0.979798,0.474747,-1.039298
0.989899,0.474747,-1.018785
1.000000,0.474747,-0.996855
0.000000,0.484848,0.000000
0.010101,0.484848,-0.021128
0.020202,0.484848,-0.042252
0.030303,0.484848,-0.063370
0.040404,0.484848,-0.084479
0.050505,0.484848,-0.105575
0.060606,0.484848,-0.126656
0.070707,0.484848,-0.147717
0.080808,0.484848,-0.168756
0.090909,0.484848,-0.189769
0.101010,0.484848,-0.210753
0.111111,0.484848,-0.231704
0.121212,0.484848,-0.252619
0.131313,0.484848,-0.273494
0.141414,0.484848,-0.294326
0.151515,0.484848,-0.315110
0.161616,0.484848,-0.335843
0.171717,0.484848,-0.356520
0.181818,0.484848,-0.377138
0.191919,0.484848,-0.397691
0.202020,0.484848,-0.418176
0.212121,0.484848,-0.438588
0.222222,0.484848,-0.458922
0.232323,0.484848,-0.479173
0.242424,0.484848,-0.499336
0.252525,0.484848,-0.519407
0.262626,0.484848,-0.539378
0.272727,0.484848,-0.559245
0.282828,0.484848,-0.579002
0.292929,0.484848,-0.598643
0.303030,0.484848,-0.618161
0.313131,0.484848,-0.637551
0.323232,0.484848,-0.656805
0.333333,0.484848,-0.675916
0.343434,0.484848,-0.694877
0.353535,0.484848,-0.713682
0.363636,0.484848,-0.732321
0.373737,0.484848,-0.750788
0.383838,0.484848,-0.769074
0.393939,0.484848,-0.787171
0.404040,0.484848,-0.805070
0.414141,0.484848,-0.822761
0.424242,0.484848,-0.840236
0.434343,0.484848,-0.857485
0.444444,0.484848,-0.874498
0.454545,0.484848,-0.891266
0.464646,0.484848,-0.907776
0.474747,0.484848,-0.924019
0.484848,0.484848,-0.939984
0.494949,0.484848,-0.955658
0.505051,0.484848,-0.971031
0.515152,0.484848,-0.986089
0.525253,0.484848,-1.000821
0.535354,0.484848,-1.015214
0.545455,0.484848,-1.029253
0.555556,0.484848,-1.042927
0.565657,0.484848,-1.056220
0.575758,0.484848,-1.069119
0.585859,0.484848,-1.081609
0.595960,0.484848,-1.093674
0.606061,0.484848,-1.105299
0.616162,0.484848,-1.116468
0.626263,0.484848,-1.127165
0.636364,0.484848,-1.137373
0.646465,0.484848,-1.147076
0.656566,0.484848,-1.156254
0.666667,0.484848,-1.164891
0.676768,0.484848,-1.172967
0.686869,0.484848,-1.180465
0.696970,0.484848,-1.187364
0.707071,0.484848,-1.193645
0.717172,0.484848,-1.199287
0.727273,0.484848,-1.204270
0.737374,0.484848,-1.208572
0.747475,0.484848,-1.212172
0.757576,0.484848,-1.215047
0.767677,0.484848,-1.217175
0.777778,0.484848,-1.218532
0.787879,0.484848,-1.219094
0.797980,0.484848,-1.218837
0.808081,0.484848,-1.217737
0.818182,0.484848,-1.215767
0.828283,0.484848,-1.212901
0.838384,0.484848,-1.209113
0.848485,0.484848,-1.204376
0.858586,0.484848,-1.198662
0.868687,0.484848,-1.191941
0.878788,0.484848,-1.184186
0.888889,0.484848,-1.175366
0.898990,0.484848,-1.165452
0.909091,0.484848,-1.154411
0.919192,0.484848,-1.142211
0.929293,0.484848,-1.128822
0.939394,0.484848,-1.114208
0.949495,0.484848,-1.098337
0.959596,0.484848,-1.081173
0.969697,0.484848,-1.062681
0.979798,0.484848,-1.042824
0.989899,0.484848,-1.021566
1.000000,0.484848,-0.998867
0.000000,0.494949,0.000000
0.010101,0.494949,-0.021552
0.020202,0.494949,-0.043101
0.030303,0.494949,-0.064643
0.040404,0.494949,-0.086174
0.050505,0.494949,-0.107693
0.060606,0.494949,-0.129194
0.070707,0.494949,-0.150674
0.080808,0.494949,-0.172130
0.090909,0.494949,-0.193559
0.101010,0.494949,-0.214956
0.111111,0.494949,-0.236318
0.121212,0.494949,-0.257641
0.131313,0.494949,-0.278921
0.141414,0.494949,-0.300154
0.151515,0.494949,-0.321336
0.161616,0.494949,-0.342463
0.171717,0.494949,-0.363530
0.181818,0.494949,-0.384533
0.191919,0.494949,-0.405468
0.202020,0.494949,-0.426329
0.212121,0.494949,-0.447113
0.222222,0.494949,-0.467812
0.232323,0.494949,-0.488424
0.242424,0.494949,-0.508942
0.252525,0.494949,-0.529360
0.262626,0.494949,-0.549674
0.272727,0.494949,-0.569876
0.282828,0.494949,-0.589961
0.292929,0.494949,-0.609924
0.303030,0.494949,-0.629756
0.313131,0.494949,-0.649451
0.323232,0.494949,-0.669003
0.333333,0.494949,-0.688405
0.343434,0.494949,-0.707648
0.353535,0.494949,-0.726725
0.363636,0.494949,-0.745628
0.373737,0.494949,-0.764350
0.383838,0.494949,-0.782881
0.393939,0.494949,-0.801212
0.404040,0.494949,-0.819336
0.414141,0.494949,-0.837242
0.424242,0.494949,-0.854922
0.434343,0.494949,-0.872364
0.444444,0.494949,-0.889560
0.454545,0.494949,-0.906498
0.464646,0.494949,-0.923168
0.474747,0.494949,-0.939558
0.484848,0.494949,-0.955658
0.494949,0.494949,-0.971455
0.505051,0.494949,-0.986938
0.515152,0.494949,-1.002094
0.525253,0.494949,-1.016910
0.535354,0.494949,-1.031373
0.545455,0.494949,-1.045470
0.555556,0.494949,-1.059187
0.565657,0.494949,-1.072509
0.575758,0.494949,-1.085422
0.585859,0.494949,-1.097911
0.595960,0.494949,-1.109961
0.606061,0.494949,-1.121556
0.616162,0.494949,-1.132679
0.626263,0.494949,-1.143315
0.636364,0.494949,-1.153446
0.646465,0.494949,-1.163054
0.656566,0.494949,-1.172123
0.666667,0.494949,-1.180633
0.676768,0.494949,-1.188566
0.686869,0.494949,-1.195904
0.696970,0.494949,-1.202625
0.707071,0.494949,-1.208711
0.717172,0.494949,-1.214140
0.727273,0.494949,-1.218892
0.737374,0.494949,-1.222946
0.747475,0.494949,-1.226279
0.757576,0.494949,-1.228868
0.767677,0.494949,-1.230692
0.777778,0.494949,-1.231725
0.787879,0.494949,-1.231945
0.797980,0.494949,-1.231327
0.808081,0.494949,-1.229846
0.818182,0.494949,-1.227475
0.828283,0.494949,-1.224190
0.838384,0.494949,-1.219962
0.848485,0.494949,-1.214765
0.858586,0.494949,-1.208570
0.868687,0.494949,-1.201349
0.878788,0.494949,-1.193074
0.888889,0.494949,-1.183712
0.898990,0.494949,-1.173235
0.909091,0.494949,-1.161612
0.919192,0.494949,-1.148809
0.929293,0.494949,-1.134794
0.939394,0.494949,-1.119535
0.949495,0.494949,-1.102997
0.959596,0.494949,-1.085145
0.969697,0.494949,-1.065944
0.979798,0.494949,-1.045356
0.989899,0.494949,-1.023346
1.000000,0.494949,-0.999874
0.000000,0.505051,0.000000
0.010101,0.505051,-0.021974
0.020202,0.505051,-0.043944
0.030303,0.505051,-0.065907
0.040404,0.505051,-0.087859
0.050505,0.505051,-0.109797
0.060606,0.505051,-0.131716
0.070707,0.505051,-0.153613
0.080808,0.505051,-0.175483
0.090909,0.505051,-0.197324
0.101010,0.505051,-0.219131
0.111111,0.505051,-0.240901
0.121212,0.505051,-0.262628
0.131313,0.505051,-0.284309
0.141414,0.505051,-0.305940
0.151515,0.505051,-0.327517
0.161616,0.505051,-0.349034
0.171717,0.505051,-0.370487
0.181818,0.505051,-0.391872
0.191919,0.505051,-0.413183
0.202020,0.505051,-0.434416
0.212121,0.505051,-0.455566
0.222222,0.505051,-0.476627
0.232323,0.505051,-0.497593
0.242424,0.505051,-0.518460
0.252525,0.505051,-0.539221
0.262626,0.505051,-0.559870
0.272727,0.505051,-0.580402
0.282828,0.505051,-0.600809
0.292929,0.505051,-0.621086
0.303030,0.505051,-0.641225
0.313131,0.505051,-0.661219
0.323232,0.505051,-0.681062
0.333333,0.505051,-0.700745
0.343434,0.505051,-0.720262
0.353535,0.505051,-0.739603
0.363636,0.505051,-0.758762
0.373737,0.505051,-0.777729
0.383838,0.505051,-0.796495
0.393939,0.505051,-0.815053
0.404040,0.505051,-0.833392
0.414141,0.505051,-0.851502
0.424242,0.505051,-0.869375
0.434343,0.505051,-0.887000
0.444444,0.505051,-0.904367
0.454545,0.505051,-0.921465
0.464646,0.505051,-0.938282
0.474747,0.505051,-0.954808
0.484848,0.505051,-0.971031
0.494949,0.505051,-0.986938
0.505051,0.505051,-1.002518
0.515152,0.505051,-1.017758
0.525253,0.505051,-1.032645
0.535354,0.505051,-1.047165
0.545455,0.505051,-1.061305
0.555556,0.505051,-1.075050
0.565657,0.505051,-1.088386
0.575758,0.505051,-1.101299
0.585859,0.505051,-1.113773
0.595960,0.505051,-1.125792
0.606061,0.505051,-1.137341
0.616162,0.505051,-1.148403
0.626263,0.505051,-1.158962
0.636364,0.505051,-1.168999
0.646465,0.505051,-1.178498
0.656566,0.505051,-1.187440
0.666667,0.505051,-1.195808
0.676768,0.505051,-1.203581
0.686869,0.505051,-1.210742
0.696970,0.505051,-1.217269
0.707071,0.505051,-1.223143
0.717172,0.505051,-1.228343
0.727273,0.505051,-1.232848
0.737374,0.505051,-1.236636
0.747475,0.505051,-1.239685
0.757576,0.505051,-1.241972
0.767677,0.505051,-1.243475
0.777778,0.505051,-1.244169
0.787879,0.505051,-1.244031
0.797980,0.505051,-1.243035
0.808081,0.505051,-1.241157
0.818182,0.505051,-1.238371
0.828283,0.505051,-1.234650
0.838384,0.505051,-1.229967
0.848485,0.505051,-1.224296
0.858586,0.505051,-1.217607
0.868687,0.505051,-1.209872
0.878788,0.505051,-1.201062
0.888889,0.505051,-1.191147
0.898990,0.505051,-1.180095
0.909091,0.505051,-1.167877
0.919192,0.505051,-1.154459
0.929293,0.505051,-1.139810
0.939394,0.505051,-1.123895
0.949495,0.505051,-1.106681
0.959596,0.505051,-1.088133
0.969697,0.505051,-1.068215
0.979798,0.505051,-1.046891
0.989899,0.505051,-1.024123
1.000000,0.505051,-0.999874
0.000000,0.515152,0.000000
0.010101,0.515152,-0.022393
0.020202,0.515152,-0.044782
0.030303,0.515152,-0.067164
0.040404,0.515152,-0.089533
0.050505,0.515152,-0.111887
0.060606,0.515152,-0.134221
0.070707,0.515152,-0.156531
0.080808,0.515152,-0.178813
0.090909,0.515152,-0.201063
0.101010,0.515152,-0.223277
0.111111,0.515152,-0.245450
0.121212,0.515152,-0.267579
0.131313,0.515152,-0.289657
0.141414,0.515152,-0.311683
0.151515,0.515152,-0.333649
0.161616,0.515152,-0.355552
0.171717,0.515152,-0.377387
0.181818,0.515152,-0.399149
0.191919,0.515152,-0.420833
0.202020,0.515152,-0.442432
0.212121,0.515152,-0.463943
0.222222,0.515152,-0.485360
0.232323,0.515152,-0.506676
0.242424,0.515152,-0.527886
0.252525,0.515152,-0.548983
0.262626,0.515152,-0.569963
0.272727,0.515152,-0.590817
0.282828,0.515152,-0.611539
0.292929,0.515152,-0.632123
0.303030,0.515152,-0.652562
0.313131,0.515152,-0.672847
0.323232,0.515152,-0.692973
0.333333,0.515152,-0.712930
0.343434,0.515152,-0.732712
0.353535,0.515152,-0.752309
0.363636,0.515152,-0.771713
0.373737,0.515152,-0.790916
0.383838,0.515152,-0.809909
0.393939,0.515152,-0.828682
0.404040,0.515152,-0.847226
0.414141,0.515152,-0.865530
0.424242,0.515152,-0.883586
0.434343,0.515152,-0.901383
0.444444,0.515152,-0.918909
0.454545,0.515152,-0.936154
0.464646,0.515152,-0.953107
0.474747,0.515152,-0.969756
0.484848,0.515152,-0.986089
0.494949,0.515152,-1.002094
0.505051,0.515152,-1.017758
0.515152,0.515152,-1.033069
0.525253,0.515152,-1.048012
0.535354,0.515152,-1.062575
0.545455,0.515152,-1.076743
0.555556,0.515152,-1.090503
0.565657,0.515152,-1.103839
0.575758,0.515152,-1.116736
0.585859,0.515152,-1.129180
0.595960,0.515152,-1.141153
0.606061,0.515152,-1.152641
0.616162,0.515152,-1.163625
0.626263,0.515152,-1.174091
0.636364,0.515152,-1.184018
0.646465,0.515152,-1.193392
0.656566,0.515152,-1.202191
0.666667,0.515152,-1.210400
0.676768,0.515152,-1.217997
0.686869,0.515152,-1.224964
0.696970,0.515152,-1.231280
0.707071,0.515152,-1.236926
0.717172,0.515152,-1.241879
0.727273,0.515152,-1.246120
0.737374,0.515152,-1.249626
0.747475,0.515152,-1.252375
0.757576,0.515152,-1.254344
0.767677,0.515152,-1.255510
0.777778,0.515152,-1.255849
0.787879,0.515152,-1.255336
0.797980,0.515152,-1.253948
0.808081,0.515152,-1.251658
0.818182,0.515152,-1.248440
0.828283,0.515152,-1.244269
0.838384,0.515152,-1.239117
0.848485,0.515152,-1.232957
0.858586,0.515152,-1.225760
0.868687,0.515152,-1.217498
0.878788,0.515152,-1.208141
0.888889,0.515152,-1.197659
0.898990,0.515152,-1.186022
0.909091,0.515152,-1.173198
0.919192,0.515152,-1.159155
0.929293,0.515152,-1.143861
0.939394,0.515152,-1.127282
0.949495,0.515152,-1.109385
0.959596,0.515152,-1.090134
0.969697,0.515152,-1.069493
0.979798,0.515152,-1.047427
0.989899,0.515152,-1.023897
1.000000,0.515152,-0.998867
0.000000,0.525253,0.000000
0.010101,0.525253,-0.022809
0.020202,0.525253,-0.045614
0.030303,0.525253,-0.068411
0.040404,0.525253,-0.091194
0.050505,0.525253,-0.113961
0.060606,0.525253,-0.136707
0.070707,0.525253,-0.159427
0.080808,0.525253,-0.182117
0.090909,0.525253,-0.204773
0.101010,0.525253,-0.227390
0.111111,0.525253,-0.249964
0.121212,0.525253,-0.272489
0.131313,0.525253,-0.294962
0.141414,0.525253,-0.317377
0.151515,0.525253,-0.339729
0.161616,0.525253,-0.362014
0.171717,0.525253,-0.384227
0.181818,0.525253,-0.406361
0.191919,0.525253,-0.428411
0.202020,0.525253,-0.450373
0.212121,0.525253,-0.472240
0.222222,0.525253,-0.494006
0.232323,0.525253,-0.515666
0.242424,0.525253,-0.537213
0.252525,0.525253,-0.558641
0.262626,0.525253,-0.579943
0.272727,0.525253,-0.601113
0.282828,0.525253,-0.622144
0.292929,0.525253,-0.643028
0.303030,0.525253,-0.663759
0.313131,0.525253,-0.684328
0.323232,0.525253,-0.704728
0.333333,0.525253,-0.724951
0.343434,0.525253,-0.744988
0.353535,0.525253,-0.764832
0.363636,0.525253,-0.784473
0.373737,0.525253,-0.803903
0.383838,0.525253,-0.823111
0.393939,0.525253,-0.842090
0.404040,0.525253,-0.860828
0.414141,0.525253,-0.879316
0.424242,0.525253,-0.897544
0.434343,0.525253,-0.915500
0.444444,0.525253,-0.933174
0.454545,0.525253,-0.950555
0.464646,0.525253,-0.967631
0.474747,0.525253,-0.984391
0.484848,0.525253,-1.000821
0.494949,0.525253,-1.016910
0.505051,0.525253,-1.032645
0.515152,0.525253,-1.048012
0.525253,0.525253,-1.062998
0.535354,0.525253,-1.077590
0.545455,0.525253,-1.091772
0.555556,0.525253,-1.105532
0.565657,0.525253,-1.118852
0.575758,0.525253,-1.131719
0.585859,0.525253,-1.144117
0.595960,0.525253,-1.156029
0.606061,0.525253,-1.167439
0.616162,0.525253,-1.178330
0.626263,0.525253,-1.188686
0.636364,0.525253,-1.198489
0.646465,0.525253,-1.207719
0.656566,0.525253,-1.216360
0.666667,0.525253,-1.224393
0.676768,0.525253,-1.231797
0.686869,0.525253,-1.238554
0.696970,0.525253,-1.244643
0.707071,0.525253,-1.250043
0.717172,0.525253,-1.254735
0.727273,0.525253,-1.258695
0.737374,0.525253,-1.261902
0.747475,0.525253,-1.264335
0.757576,0.525253,-1.265969
0.767677,0.525253,-1.266782
0.777778,0.525253,-1.266749
0.787879,0.525253,-1.265847
0.797980,0.525253,-1.264050
0.808081,0.525253,-1.261333
0.818182,0.525253,-1.257669
0.828283,0.525253,-1.253034
0.838384,0.525253,-1.247398
0.848485,0.525253,-1.240736
0.858586,0.525253,-1.233018
0.868687,0.525253,-1.224215
0.878788,0.525253,-1.214299
0.888889,0.525253,-1.203240
0.898990,0.525253,-1.191006
0.909091,0.525253,-1.177566
0.919192,0.525253,-1.162889
0.929293,0.525253,-1.146942
0.939394,0.525253,-1.129691
0.949495,0.525253,-1.111103
0.959596,0.525253,-1.091142
0.969697,0.525253,-1.069774
0.979798,0.525253,-1.046961
0.989899,0.525253,-1.022667
1.000000,0.525253,-0.996855
0.000000,0.535354,0.000000
0.010101,0.535354,-0.023222
0.020202,0.535354,-0.046439
0.030303,0.535354,-0.069648
0.040404,0.535354,-0.092842
0.050505,0.535354,-0.116019
0.060606,0.535354,-0.139173
0.070707,0.535354,-0.162300
0.080808,0.535354,-0.185394
0.090909,0.535354,-0.208452
0.101010,0.535354,-0.231469
0.111111,0.535354,-0.254439
0.121212,0.535354,-0.277357
0.131313,0.535354,-0.300220
0.141414,0.535354,-0.323020
0.151515,0.535354,-0.345754
0.161616,0.535354,-0.368416
0.171717,0.535354,-0.391001
0.181818,0.535354,-0.413502
0.191919,0.535354,-0.435915
0.202020,0.535354,-0.458233
0.212121,0.535354,-0.480450
0.222222,0.535354,-0.502561
0.232323,0.535354,-0.524558
0.242424,0.535354,-0.546436
0.252525,0.535354,-0.568188
0.262626,0.535354,-0.589806
0.272727,0.535354,-0.611285
0.282828,0.535354,-0.632617
0.292929,0.535354,-0.653793
0.303030,0.535354,-0.674808
0.313131,0.535354,-0.695652
0.323232,0.535354,-0.716318
0.333333,0.535354,-0.736798
0.343434,0.535354,-0.757083
0.353535,0.535354,-0.777164
0.363636,0.535354,-0.797032
0.373737,0.535354,-0.816678
0.383838,0.535354,-0.836093
0.393939,0.535354,-0.855266
0.404040,0.535354,-0.874188
0.414141,0.535354,-0.892848
0.424242,0.535354,-0.911236
0.434343,0.535354,-0.929341
0.444444,0.535354,-0.947151
0.454545,0.535354,-0.964656
0.464646,0.535354,-0.981842
0.474747,0.535354,-0.998699
0.484848,0.535354,-1.015214
0.494949,0.535354,-1.031373
0.505051,0.535354,-1.047165
0.515152,0.535354,-1.062575
0.525253,0.535354,-1.077590
0.535354,0.535354,-1.092196
0.545455,0.535354,-1.106378
0.555556,0.535354,-1.120121
0.565657,0.535354,-1.133411
0.575758,0.535354,-1.146232
0.585859,0.535354,-1.158568
0.595960,0.535354,-1.170403
0.606061,0.535354,-1.181720
0.616162,0.535354,-1.192503
0.626263,0.535354,-1.202733
0.636364,0.535354,-1.212394
0.646465,0.535354,-1.221466
0.656566,0.535354,-1.229932
0.666667,0.535354,-1.237772
0.676768,0.535354,-1.244966
0.686869,0.535354,-1.251496
0.696970,0.535354,-1.257341
0.707071,0.535354,-1.262480
0.717172,0.535354,-1.266892
0.727273,0.535354,-1.270556
0.737374,0.535354,-1.273449
0.747475,0.535354,-1.275548
0.757576,0.535354,-1.276832
0.767677,0.535354,-1.277276
0.777778,0.535354,-1.276856
0.787879,0.535354,-1.275548
0.797980,0.535354,-1.273328
0.808081,0.535354,-1.270169
0.818182,0.535354,-1.266045
0.828283,0.535354,-1.260931
0.838384,0.535354,-1.254799
0.848485,0.535354,-1.247621
0.858586,0.535354,-1.239369
0.868687,0.535354,-1.230015
0.878788,0.535354,-1.219528
0.888889,0.535354,-1.207880
0.898990,0.535354,-1.195039
0.909091,0.535354,-1.180974
0.919192,0.535354,-1.165654
0.929293,0.535354,-1.149046
0.939394,0.535354,-1.131116
0.949495,0.535354,-1.111831
0.959596,0.535354,-1.091156
0.969697,0.535354,-1.069056
0.979798,0.535354,-1.045494
0.989899,0.535354,-1.020434
1.000000,0.535354,-0.993838
0.000000,0.545455,0.000000
0.010101,0.545455,-0.023631
0.020202,0.545455,-0.047257
0.030303,0.545455,-0.070874
0.040404,0.545455,-0.094476
0.050505,0.545455,-0.118059
0.060606,0.545455,-0.141618
0.070707,0.545455,-0.165147
0.080808,0.545455,-0.188642
0.090909,0.545455,-0.212098
0.101010,0.545455,-0.235510
0.111111,0.545455,-0.258872
0.121212,0.545455,-0.282180
0.131313,0.545455,-0.305427
0.141414,0.545455,-0.328609
0.151515,0.545455,-0.351720
0.161616,0.545455,-0.374754
0.171717,0.545455,-0.397705
0.181818,0.545455,-0.420569
0.191919,0.545455,-0.443338
0.202020,0.545455,-0.466007
0.212121,0.545455,-0.488568
0.222222,0.545455,-0.511017
0.232323,0.545455,-0.533346
0.242424,0.545455,-0.555548
0.252525,0.545455,-0.577617
0.262626,0.545455,-0.599545
0.272727,0.545455,-0.621325
0.282828,0.545455,-0.642950
0.292929,0.545455,-0.664411
0.303030,0.545455,-0.685701
0.313131,0.545455,-0.706813
0.323232,0.545455,-0.727736
0.333333,0.545455,-0.748464
0.343434,0.545455,-0.768986
0.353535,0.545455,-0.789295
0.363636,0.545455,-0.809380
0.373737,0.545455,-0.829233
0.383838,0.545455,-0.848843
0.393939,0.545455,-0.868201
0.404040,0.545455,-0.887295
0.414141,0.545455,-0.906116
0.424242,0.545455,-0.924652
0.434343,0.545455,-0.942893
0.444444,0.545455,-0.960827
0.454545,0.545455,-0.978443
0.464646,0.545455,-0.995727
0.474747,0.545455,-1.012668
0.484848,0.545455,-1.029253
0.494949,0.545455,-1.045470
0.505051,0.545455,-1.061305
0.515152,0.545455,-1.076743
0.525253,0.545455,-1.091772
0.535354,0.545455,-1.106378
0.545455,0.545455,-1.120544
0.555556,0.545455,-1.134257
0.565657,0.545455,-1.147501
0.575758,0.545455,-1.160261
0.585859,0.545455,-1.172520
0.595960,0.545455,-1.184262
0.606061,0.545455,-1.195470
0.616162,0.545455,-1.206127
0.626263,0.545455,-1.216216
0.636364,0.545455,-1.225718
0.646465,0.545455,-1.234615
0.656566,0.545455,-1.242889
0.666667,0.545455,-1.250520
0.676768,0.545455,-1.257489
0.686869,0.545455,-1.263775
0.696970,0.545455,-1.269360
0.707071,0.545455,-1.274221
0.717172,0.545455,-1.278337
0.727273,0.545455,-1.281687
0.737374,0.545455,-1.284249
0.747475,0.545455,-1.286000
0.757576,0.545455,-1.286917
0.767677,0.545455,-1.286977
0.777778,0.545455,-1.286155
0.787879,0.545455,-1.284427
0.797980,0.545455,-1.281768
0.808081,0.545455,-1.278153
0.818182,0.545455,-1.273555
0.828283,0.545455,-1.267949
0.838384,0.545455,-1.261306
0.848485,0.545455,-1.253600
0.858586,0.545455,-1.244803
0.868687,0.545455,-1.234885
0.878788,0.545455,-1.223817
0.888889,0.545455,-1.211570
0.898990,0.545455,-1.198113
0.909091,0.545455,-1.183415
0.919192,0.545455,-1.167444
0.929293,0.545455,-1.150167
0.939394,0.545455,-1.131553
0.949495,0.545455,-1.111566
0.959596,0.545455,-1.090173
0.969697,0.545455,-1.067338
0.979798,0.545455,-1.043026
0.989899,0.545455,-1.017200
1.000000,0.545455,-0.989821
0.000000,0.555556,0.000000
0.010101,0.555556,-0.024037
0.020202,0.555556,-0.048068
0.030303,0.555556,-0.072089
0.040404,0.555556,-0.096095
0.050505,0.555556,-0.120080
0.060606,0.555556,-0.144039
0.070707,0.555556,-0.167967
0.080808,0.555556,-0.191859
0.090909,0.555556,-0.215709
0.101010,0.555556,-0.239511
0.111111,0.555556,-0.263261
0.121212,0.555556,-0.286953
0.131313,0.555556,-0.310581
0.141414,0.555556,-0.334139
0.151515,0.555556,-0.357622
0.161616,0.555556,-0.381023
0.171717,0.555556,-0.404336
0.181818,0.555556,-0.427556
0.191919,0.555556,-0.450676
0.202020,0.555556,-0.473689
0.212121,0.555556,-0.496589
0.222222,0.555556,-0.519370
0.232323,0.555556,-0.542023
0.242424,0.555556,-0.564543
0.252525,0.555556,-0.586921
0.262626,0.555556,-0.609151
0.272727,0.555556,-0.631225
0.282828,0.555556,-0.653135
0.292929,0.555556,-0.674873
0.303030,0.555556,-0.696431
0.313131,0.555556,-0.717800
0.323232,0.555556,-0.738972
0.333333,0.555556,-0.759938
0.343434,0.555556,-0.780689
0.353535,0.555556,-0.801216
0.363636,0.555556,-0.821508
